gt_label,mle_prob,blob_probs,blob_aleatoric,blob_epistemic,blob_pred_gap,blob_pred_mean,mcdropout_probs,mcdropout_aleatoric,mcdropout_epistemic,mcdropout_pred_gap,mcdropout_pred_mean,deepensemble_probs,deepensemble_aleatoric,deepensemble_epistemic,deepensemble_pred_gap,deepensemble_pred_mean
1,0.41058224922729797,0.5686640406571692,0.4668947566024414,0.023675742438819855,0.37197181712683847,0.568664040657169,0.3927853851898896,0.47696693909885857,4.311364338070633e-05,0.01603389732467303,0.39278538518988965,0.1943208506124662,0.2951112345198118,0.01800928073961585,0.27046385609262436,0.19432085061246618
1,0.8955531887374254,0.6480868076517565,0.45232065844223157,0.0038199363567917137,0.14652077006022146,0.6480868076517565,0.765106489102637,0.35937241491402955,6.468395731722094e-05,0.020808650527035955,0.765106489102637,0.9274216777408185,0.133374510543369,0.0012469082510787625,0.0901370306030288,0.9274216777408185
1,0.2574174626198036,0.4119733090115824,0.48222929230298367,0.0022733110442756067,0.09794197848223724,0.4119733090115824,0.29421198130802206,0.4152486818100444,5.390091561586212e-05,0.017971902583322874,0.294211981308022,0.06692251272380237,0.12013397815687474,0.004753801872195028,0.12924452522955782,0.06692251272380237
1,0.6038816468576758,0.5355730406896184,0.4962152363177311,0.0012538812344583615,0.08226783327407172,0.5355730406896184,0.6614245590830672,0.44785492848919956,2.9294960475018456e-05,0.013044457113632113,0.6614245590830673,0.4820178771764792,0.4905034030574904,0.008849883460029264,0.18952268386807308,0.4820178771764792
1,0.7207100873716971,0.7734906078293597,0.3480112261512801,0.002394548706974512,0.1130692283846344,0.7734906078293597,0.7364567779529182,0.3881516177696068,2.4766550641791115e-05,0.00997057423270964,0.7364567779529183,0.862325374157592,0.2303691786044795,0.007071467878642289,0.20789134684528865,0.862325374157592
1,0.6663602553555038,0.5553303853997594,0.4920887377500097,0.001788359153018517,0.10418879849346585,0.5553303853997593,0.5869831610567886,0.4847485574344116,0.00011930195072602199,0.021196014706293287,0.5869831610567886,0.786468566606632,0.317223775856517,0.018647744836166297,0.2922925931757886,0.786468566606632
1,0.6466855531674512,0.6874715760964649,0.42778327280249806,0.0019255435093167295,0.1143978359126121,0.6874715760964649,0.7032296615721292,0.4173557390714762,3.967024307941587e-05,0.013649776233735866,0.7032296615721292,0.3426329725533671,0.4122814319153839,0.03818980542983744,0.5247478023166066,0.3426329725533671
1,0.9052082869339935,0.7929517355492285,0.32722828565122436,0.001130275626165433,0.07311006011020038,0.7929517355492285,0.8684254231420875,0.228506661441433,1.875372371498379e-05,0.010981942144520418,0.8684254231420873,0.8838857584379569,0.20134474083994472,0.003918708097084299,0.14689043497862253,0.8838857584379571
1,0.5086666009372985,0.49509977763180835,0.4963285345039258,0.0036234411375587654,0.12018645310463616,0.49509977763180835,0.47805623622596316,0.4989812778909944,5.566457186410318e-05,0.017193167954071886,0.47805623622596316,0.35024613888718636,0.4287903601446068,0.02635720201900145,0.36693261705916413,0.35024613888718636
1,0.42376073499372635,0.4928193933094451,0.49428512876094055,0.0056117490141704834,0.16535872252850892,0.4928193933094451,0.5434465875911682,0.49615912188760236,6.566616576364087e-05,0.018781414194014356,0.5434465875911683,0.20802868739524394,0.3080614866049977,0.02144401862671389,0.3499222113941743,0.20802868739524394
1,0.3740825736083186,0.46848144540208037,0.4959916606429388,0.0020215007891771653,0.116085217694964,0.46848144540208037,0.37460272445590925,0.4685066245429335,4.4422029305281925e-05,0.014211404901953273,0.37460272445590925,0.23139377138896497,0.3500821926036992,0.005619195299013561,0.1557707097966524,0.23139377138896497
1,0.6651880049252007,0.7421699743244201,0.38060398955842295,0.0021034175129964125,0.1004948045240629,0.7421699743244202,0.626793510696358,0.467782835324014,6.397596657103767e-05,0.015003062870585948,0.626793510696358,0.6015058644492639,0.4653441850841725,0.014048933880642742,0.2930815127329612,0.6015058644492639
1,0.5881782868997311,0.5937840503989816,0.4783668982038183,0.004042205577704279,0.14354750236854508,0.5937840503989817,0.7338119179446534,0.39063444630365735,2.9527750427970886e-05,0.012650193032091472,0.7338119179446534,0.6345264888498034,0.4574730000591455,0.006332247536341923,0.19680251771363755,0.6345264888498034
1,0.6898168077168344,0.3041105374334311,0.4184913540028014,0.0047632829079601365,0.1741330409702542,0.3041105374334311,0.5486769643742322,0.49518361817732126,7.748810129822137e-05,0.018261224584927405,0.5486769643742322,0.655233368685483,0.35827830214916256,0.0935269003439512,0.6914871251984419,0.655233368685483
1,0.9754618051958801,0.8437611196728675,0.2626936582545004,0.0009629269480127894,0.08137132469077502,0.8437611196728673,0.9445102048708491,0.10481766000188349,3.695529468095698e-06,0.00486504510478547,0.9445102048708491,0.9614440573113978,0.07382264964852922,0.00031611429546179104,0.04014824473809775,0.9614440573113976
1,0.4726254764924654,0.5846029947174674,0.4826712881196339,0.0030133784500385678,0.1245973591405175,0.5846029947174674,0.6108975317467598,0.4753235539043399,7.992100061293887e-05,0.018934826174799246,0.6108975317467598,0.3726313710087522,0.4565807132717091,0.010973751426070601,0.19865548911978487,0.3726313710087522
1,0.3394109644200008,0.47233503878228494,0.49706383760675754,0.0014054622348871463,0.09339528402307012,0.47233503878228494,0.4011528866340214,0.480382769774933,7.572658349376828e-05,0.016458343251890717,0.4011528866340215,0.18710990042508274,0.2721852780614138,0.032014293114582856,0.45442079145794745,0.18710990042508274
1,0.3848864050927776,0.449523355861514,0.49346124836305555,0.0014429684299777758,0.07917337522889473,0.449523355861514,0.3834641161053819,0.4727786390890435,6.013644075672328e-05,0.018805695301432113,0.38346411610538184,0.2152205220672115,0.3214375803864902,0.01636371751016672,0.3172098867365028,0.21522052206721148
1,0.6916678161951134,0.49161248505794786,0.4943906572468384,0.005468641939355373,0.19994852881541497,0.49161248505794786,0.7791657853227667,0.34403012951891654,0.00010279909132945647,0.02404266858344173,0.7791657853227666,0.6102242937229846,0.4645253256774107,0.011175884469127813,0.22778468415046194,0.6102242937229845
1,0.7143681376076565,0.4771022402784631,0.494902135210694,0.004049249988775547,0.16772123700781505,0.4771022402784631,0.6585474462080969,0.44957267624482566,0.00015273835695537503,0.026538177140775998,0.658547446208097,0.41998412636923704,0.4677750933318938,0.019419826602317735,0.33228941718650573,0.41998412636923704
1,0.9021051054301448,0.7992436037048136,0.3195492460825541,0.0013572852009588912,0.07883951545492396,0.7992436037048135,0.8962270045916775,0.18600531794730119,3.0037173123473295e-06,0.004443772807195545,0.8962270045916775,0.8879965742018949,0.19138281960204961,0.007534497213137193,0.21188245560426844,0.8879965742018949
1,0.053062554173447365,0.2777190543143691,0.3982588589332323,0.0029235034369709074,0.13526628568252475,0.2777190543143691,0.05559542481209036,0.105005870092294,3.2770118131721638e-06,0.004314277369951526,0.05559542481209036,0.0004987881397152135,0.0009968584833077452,2.2021690606737233e-07,0.0010229035281907896,0.0004987881397152135
1,0.5358665400214002,0.5787125263545743,0.48569569576356375,0.0019129806261971554,0.09102327548766898,0.5787125263545743,0.6162781565819893,0.47282639771529034,0.0001323828884984447,0.029977459158664677,0.6162781565819893,0.19023156858643214,0.3024832748995917,0.0056037628995636805,0.18036583146341317,0.19023156858643214
1,0.6853064725160408,0.5735179468334459,0.48770181869852536,0.0014884042882638998,0.0899173087105628,0.5735179468334459,0.7392472837411606,0.38546551553172453,5.5958913228665265e-05,0.017198696110318767,0.7392472837411606,0.7300991117604154,0.3882081569420556,0.005900640592080118,0.1651648610115023,0.7300991117604154
1,0.4763550824838865,0.5592563572974795,0.4910601679964503,0.0019172002432166252,0.09259961677115847,0.5592563572974795,0.4678587295100113,0.4978909542986024,4.292316397631031e-05,0.016614267697450447,0.4678587295100113,0.2950079246528575,0.394598301358536,0.02135819673120698,0.34609577358051835,0.2950079246528575
1,0.6086036021030382,0.5525646025205141,0.49130813372716253,0.0031657913965582396,0.11498765518856824,0.5525646025205141,0.5798847053532299,0.48716930135841635,6.756634283899119e-05,0.018843378918243947,0.5798847053532299,0.6369604668561799,0.44625891274416185,0.016224748292912566,0.27696781252135483,0.6369604668561799
1,0.7440218768887406,0.8109380123737665,0.3063643704555113,0.00027073446659166305,0.041546908844373176,0.8109380123737665,0.7952516487134571,0.3256347033497501,1.822451422067571e-05,0.009344659104266184,0.795251648713457,0.8018932949830007,0.30917581590325566,0.00854506098535807,0.2144771863431023,0.8018932949830008
1,0.14300083540527012,0.38995202897045067,0.4727257438002083,0.003053144344350555,0.15264110978475603,0.38995202897045067,0.3205196211027757,0.4355448344446217,2.8752737195879786e-05,0.012074218975015039,0.32051962110277576,0.029520888994668832,0.05669303551853273,0.0006057766967337756,0.05544695894012838,0.029520888994668835
1,0.7474122021800881,0.7340043407735518,0.38901790341921794,0.001466033579052973,0.09761279883717167,0.7340043407735518,0.7668112670097852,0.35759903910495805,2.4456488308220025e-05,0.010307429408890068,0.7668112670097852,0.8270529378195397,0.27942365852704004,0.006649093200176713,0.15928653986295005,0.8270529378195397
1,0.7135731436250011,0.583131189424285,0.48242902830389023,0.003749382385916996,0.12967416287840283,0.583131189424285,0.7251073613929195,0.3986306087285286,2.2742964906398353e-05,0.012869122571387281,0.7251073613929195,0.6732351691553846,0.4299828966028796,0.009996255732531052,0.21798735181160622,0.6732351691553845
1,0.7541519344648667,0.589201674059898,0.4786191472883301,0.0054669754014933895,0.1640741782946702,0.589201674059898,0.7779482104646341,0.3454356880648125,5.3896534202365124e-05,0.015598535388462897,0.7779482104646342,0.6936545975576408,0.4154152415499818,0.009580552139594568,0.20664472059289019,0.6936545975576408
1,0.511358214102343,0.5291535689619303,0.4946120294695242,0.003688109364039786,0.14760889192155685,0.5291535689619303,0.45374744121492344,0.49566033275118004,6.106886048609398e-05,0.02118361483213388,0.45374744121492344,0.41080985609949233,0.43909725764982993,0.04499297881218359,0.4278308540006962,0.41080985609949233
1,0.42037138518172096,0.3029768491420097,0.4204853037303978,0.0018784523215814575,0.1080242631896714,0.3029768491420097,0.4316451710777063,0.49061428163827353,4.095308773440304e-05,0.013235809034581048,0.4316451710777063,0.08950133458790993,0.15770028587444151,0.005281405515344355,0.1654798079751678,0.08950133458790993
1,0.47487517152339664,0.5551257479970424,0.4934290244533252,0.0004932793622079662,0.056910717298159,0.5551257479970424,0.5770312841662253,0.48800567301435016,0.00012668950505436742,0.026477622884590213,0.5770312841662253,0.5866140341289283,0.4714320848313956,0.013563933352430096,0.2774540584655932,0.5866140341289283
1,0.44443666729412434,0.4394757758937777,0.49151154479591735,0.00116209179676223,0.08712727550995586,0.4394757758937777,0.44819950687607574,0.4946062599498787,2.7157874357794464e-05,0.013281364923332484,0.4481995068760757,0.3978154877203811,0.41906924899881554,0.06004740190153731,0.5973022383387027,0.3978154877203811
1,0.8012450970873093,0.6329154746078629,0.4634308899013526,0.0012360633181804411,0.1018348164789713,0.6329154746078629,0.7598938440074382,0.3648552034622843,5.517623179042819e-05,0.01665220323755734,0.7598938440074382,0.8123583637164898,0.30149722000421386,0.0033672852285001314,0.1411514672716251,0.8123583637164898
1,0.6813098866366437,0.5505043618481973,0.48713134080066833,0.007767278067944399,0.23196320440539436,0.5505043618481973,0.7044623468699835,0.41635218434653654,3.811307830055179e-05,0.014254026517333429,0.7044623468699835,0.35322617698658115,0.4347951426694646,0.022119747086586566,0.3122109568653351,0.3532261769865811
1,0.45539443686052616,0.5693394031681578,0.484997799464775,0.005386294871792418,0.17497498693147717,0.5693394031681577,0.5233078213866134,0.49883703440181176,7.645652260770025e-05,0.023730459659771275,0.5233078213866134,0.39395708582377215,0.4445981149483451,0.032911685757681206,0.4212772296241137,0.39395708582377215
1,0.797023204657096,0.7945568927703458,0.32519135447516173,0.0012811193677962351,0.08755487027010467,0.7945568927703459,0.8476457292486901,0.25827468949407706,1.0204376216056442e-05,0.007984422943250968,0.8476457292486899,0.822159283570332,0.27638990561596405,0.016036886402936955,0.3187943733778822,0.822159283570332
1,0.5639160301218301,0.8219104305308351,0.2924179953943285,0.0003293540365762326,0.043275338703883115,0.8219104305308351,0.6503928761371861,0.4547277087307654,3.6256883604670585e-05,0.016071392346336366,0.6503928761371861,0.6062395969309199,0.4714694213669318,0.005956874720979521,0.1660880229591003,0.6062395969309199
1,0.5052857813947097,0.5788452237724019,0.48690994096812446,0.0006569204084352247,0.0671258314172094,0.5788452237724019,0.47274436518486895,0.49835792352560676,0.0001563372160416937,0.03349675813072328,0.47274436518486895,0.7355897580495954,0.38415947441367804,0.004835457390588131,0.14705844958963932,0.7355897580495954
1,0.06115431150979631,0.19944412920464924,0.3161892854321048,0.003143051628792033,0.12925313349906753,0.19944412920464924,0.053509449512188466,0.10128623357582119,6.143074360872584e-06,0.0059350616518087165,0.05350944951218848,0.007939575381302823,0.015682609902666973,7.046714546793344e-05,0.021495372744371095,0.007939575381302823
1,0.23034103081424945,0.2706683059093352,0.3927319673353239,0.002081980835687618,0.1075375937137224,0.2706683059093352,0.35926718118443296,0.46023801227534555,0.0001505351411039724,0.03578896132760234,0.35926718118443296,0.27112020825855404,0.3772670013636353,0.01796108050114937,0.33522337994455353,0.27112020825855404
1,0.4789196119929748,0.5724912102466535,0.48698476023003573,0.0025052886439152853,0.12213827062689342,0.5724912102466535,0.5140589954069438,0.49953329332721097,7.139596908410038e-05,0.021498301708484324,0.5140589954069439,0.4916843082668757,0.4904233193863551,0.009438379155644157,0.24012166720979988,0.4916843082668757
1,0.8863689339779929,0.8195463836801531,0.29519907212113206,0.0005811452327407582,0.05200720772193834,0.8195463836801531,0.8984271745573796,0.18250470357750753,6.869570939178963e-06,0.004885668615349337,0.8984271745573796,0.8814742564317342,0.20610653024611014,0.0028482531136009093,0.13241623430646732,0.8814742564317342
1,0.6427264177965838,0.6515059705669151,0.449221362810019,0.004870518955135194,0.16253995885992,0.6515059705669151,0.4969664347054098,0.4998887775667898,9.281739641716459e-05,0.0246851313073016,0.4969664347054098,0.14415202361577198,0.24269553673836042,0.004048898668139333,0.12749487620112138,0.14415202361577198
1,0.538094936966766,0.45500134499327977,0.49501210452988376,0.0009381375652886127,0.07209286674362131,0.45500134499327977,0.5482102560109945,0.4951474301747772,0.00020411225593158116,0.033387393166473545,0.5482102560109945,0.12446390612322608,0.21325304186082455,0.0046922425307251315,0.15196182280232587,0.12446390612322608
1,0.8600732989360607,0.6310684694245738,0.4644076850799478,0.0012344275654513127,0.07384191741617818,0.6310684694245738,0.8972729666017119,0.18433627033840788,1.2109676542577049e-05,0.0067529422897931735,0.8972729666017116,0.9197740095331548,0.14572361952129148,0.001855942319626137,0.09355600716114076,0.9197740095331548
1,0.623079486236301,0.7303328659903613,0.39228927280213055,0.0016042688872019877,0.10794605141219582,0.7303328659903613,0.5774591894010037,0.48795357716824406,4.657078643492471e-05,0.016814087867238925,0.5774591894010037,0.5188462408122948,0.4791973474497821,0.02009229096470778,0.29219950886586615,0.5188462408122949
1,0.4803425119549468,0.6080213944888394,0.47423015273880564,0.002432603926567501,0.125899169736142,0.6080213944888395,0.5426850762425541,0.4962794552276349,7.651330469978739e-05,0.019989892306371937,0.5426850762425541,0.22908766525861662,0.34653209999596407,0.006680913773981207,0.18453143732344965,0.22908766525861662
1,0.7324879458628374,0.6757440251189261,0.43627218427083125,0.0019558909991653772,0.09156197717790138,0.6757440251189261,0.7560073878708408,0.36889499228524714,2.544242585064291e-05,0.009761655285706383,0.7560073878708409,0.5887269676541809,0.4796285167236455,0.0046265336981423655,0.1579673470982792,0.5887269676541809
1,0.6629490605262025,0.6531170577748314,0.4517210549019608,0.0013892783347970515,0.08662519988855855,0.6531170577748314,0.7102845883870754,0.41154326616160963,1.751761214692557e-05,0.012393821911828917,0.7102845883870754,0.6117727087444507,0.4590411248493843,0.015972598310472146,0.2320639215211771,0.6117727087444507
1,0.027898479318498395,0.1876441897905507,0.28967969860936904,0.015187997047427904,0.28109698462762395,0.1876441897905507,0.05904768128603145,0.1111179551923232,4.150049226185604e-06,0.004654279076352519,0.05904768128603145,0.013535570953994467,0.025571038491868273,0.001133680054019418,0.08108721542469126,0.013535570953994469
1,0.8278759937221064,0.6244840520975368,0.46765126565141113,0.001356175895344413,0.09105968428030509,0.6244840520975369,0.81706189581414,0.29892972904668136,1.3779398805454887e-05,0.008441365398099476,0.81706189581414,0.3674790428244295,0.42695696914086145,0.037919422677679754,0.52362953282151,0.3674790428244295
1,0.5344478469289382,0.6889254306958811,0.4227977535833475,0.0058166096894042025,0.16729476467604787,0.6889254306958811,0.490727186698391,0.49971374026948345,0.00011428959746356952,0.025327485622959944,0.490727186698391,0.020609562380727406,0.040067978444945605,0.00030163819345899504,0.038093308207425215,0.020609562380727406
1,0.779399899054747,0.5039497098531422,0.4956263790208303,0.004342420563321666,0.13262935362070816,0.5039497098531422,0.6609525868699462,0.448140692842421,4.783671732381985e-05,0.016237545374478746,0.6609525868699462,0.593954913777196,0.4543195207445341,0.02802542760970512,0.5144771969009672,0.593954913777196
1,0.7122435209426733,0.5863537798741478,0.48391360534289857,0.0011724440599959053,0.08338586663451386,0.5863537798741478,0.7323916797207384,0.39195247743375616,3.573695939150684e-05,0.01719898786035401,0.7323916797207384,0.513001075810526,0.47806614708725054,0.02159579696828738,0.3846521304148577,0.513001075810526
1,0.6151124660000653,0.48127586720976057,0.49684691139020865,0.0024519023122983184,0.10859834910177141,0.48127586720976057,0.7317228023019565,0.39232972378607156,0.00027936200058526427,0.033996625334283714,0.7317228023019564,0.8181254308273769,0.28269544932319085,0.01489697119860105,0.28546550639853907,0.8181254308273769
1,0.6219042572496013,0.5889463921511198,0.48091642365070125,0.0032606549958970918,0.12977872326934092,0.5889463921511198,0.6178703968606712,0.47214317795569766,6.996113211809972e-05,0.017704116594555397,0.6178703968606711,0.3765687270944005,0.4505855734949623,0.01894386824284449,0.32669365480971746,0.3765687270944004
1,0.9333683246574154,0.670910006144222,0.43953955557672664,0.0020399840228373816,0.11169909005789835,0.6709100061442221,0.9550559279713882,0.08584342566842951,4.779167768088715e-06,0.004868234738327981,0.955055927971388,0.9305784373295494,0.12506719003797714,0.004137228575709917,0.153688894776433,0.9305784373295494
1,0.6392813934197666,0.7272695482684715,0.3951374773755326,0.0015596274841572786,0.09884199208553612,0.7272695482684715,0.629237637986679,0.46649769187619433,9.757397905393881e-05,0.024545699663443554,0.629237637986679,0.5655154352306698,0.44807811312816953,0.043337342364902234,0.4568479751847308,0.5655154352306698
1,0.7754985633261566,0.7190728294305802,0.4018322686128749,0.0021819221976848956,0.10794548739100995,0.7190728294305802,0.8474436199131581,0.2585360860048813,2.977595840054473e-05,0.013574665934245167,0.847443619913158,0.6550543771770048,0.4294731132281987,0.022443167008303594,0.3355347106867251,0.6550543771770048
1,0.6810062477642096,0.6434404666345381,0.456719997582195,0.0021296674811368977,0.10082388091722405,0.643440466634538,0.7341579345439337,0.3903102861586675,2.9837221570151006e-05,0.013295898001631667,0.7341579345439337,0.7864805879324988,0.3225762170721032,0.013281528403596416,0.29130503566640675,0.7864805879324989
1,0.7668083551633892,0.57586587699226,0.4862778802501294,0.0022108571662610367,0.1032302689282324,0.57586587699226,0.7675273113773045,0.35683265605641085,2.5619278050621576e-05,0.015424931783257545,0.7675273113773045,0.7592859530751713,0.3569677866111217,0.008573802464678353,0.2307681483566687,0.7592859530751715
1,0.7276070285908487,0.55423133996085,0.49145809932809903,0.0026598242040024116,0.12872371507761354,0.55423133996085,0.6515284587997401,0.4540237434861863,5.450886136476106e-05,0.01729542253091565,0.65152845879974,0.6764225589606722,0.33374945415917645,0.1040007072203599,0.7392564583545002,0.6764225589606722
1,0.6361129708828841,0.6608424843347542,0.44367791707731885,0.004581473388729856,0.15623977441631476,0.6608424843347542,0.7475363742787466,0.37739960523952204,5.1881578342595406e-05,0.01589369982422062,0.7475363742787466,0.6955131445740449,0.417827310580817,0.005721910016720247,0.19037092208669204,0.6955131445740449
1,0.6441899141157575,0.6065529225514772,0.47561028422135443,0.0016826651701233,0.10863629700920441,0.6065529225514774,0.6412936272318484,0.45986111359738296,0.00021110820995203476,0.038623162025083535,0.6412936272318484,0.7376403616532077,0.3790091271489757,0.008044989877689614,0.20111458687970418,0.7376403616532078
1,0.5344184232338195,0.6724708706827537,0.44005385058593394,0.0004537469459317559,0.048831878538120765,0.6724708706827537,0.574163109371608,0.4889541383838998,4.552803277004623e-05,0.018216524116384414,0.574163109371608,0.4283052028114883,0.4834887103651946,0.006231001747001777,0.16882937536427678,0.42830520281148826
1,0.6351247625144542,0.42340628007675063,0.4852487797898548,0.003018024346782817,0.15390381773575396,0.42340628007675063,0.6881174749520074,0.4291855059900661,3.8125245295625356e-05,0.01631239487857261,0.6881174749520074,0.34323611201032495,0.4130602178047015,0.03778994904001966,0.5012249562812442,0.34323611201032495
1,0.5783146897598482,0.6125237361447388,0.4738143140566011,0.0008625035514572129,0.07747881110385224,0.6125237361447388,0.7321459611294496,0.39214871729943707,6.778816313101363e-05,0.02317308485826297,0.7321459611294496,0.5798516159120803,0.47141386233694565,0.015833576535513476,0.2940307802338478,0.5798516159120803
1,0.5679431632519962,0.5916640031335199,0.4799314437416444,0.003263977317431696,0.11836042266638502,0.5916640031335199,0.6073368201103139,0.4767098812719242,0.00024773282528809824,0.035554199453538105,0.6073368201103139,0.7262327987887605,0.38910379786329446,0.008533643641113973,0.21477244838212606,0.7262327987887606
1,0.705931946831633,0.6924673090571272,0.42387949976794437,0.002033170120672205,0.11927011454732683,0.6924673090571272,0.7344406636432528,0.3900669924440855,8.158016937013216e-06,0.005601329770396846,0.7344406636432528,0.8600838942674919,0.23713023037977568,0.003548947798539477,0.142622668012924,0.8600838942674921
1,0.3119424489377409,0.5224534889793947,0.4962893641708309,0.00270231749447347,0.12954035198050534,0.5224534889793947,0.41916357129377485,0.4868535422108331,7.740137721364205e-05,0.021108197669920892,0.41916357129377485,0.17577066681791154,0.28265285969913867,0.007097819309457866,0.22655771560805835,0.17577066681791154
1,0.7934718921200443,0.6308689665103747,0.46243540291647434,0.0033112242925385227,0.14780628237615867,0.6308689665103747,0.8616045249336324,0.2384369519902687,4.7383104775337376e-05,0.015767728728108277,0.8616045249336324,0.844344151844912,0.2590789546653224,0.003775255515093795,0.15561166451425335,0.8443441518449122
1,0.39048400869881206,0.5032761249662181,0.49460547135298,0.005373062657431461,0.1750694451989146,0.5032761249662181,0.5497979750954448,0.494924286138911,0.0001160372138759842,0.02379201495826966,0.5497979750954448,0.2205325393845589,0.3264841437698144,0.017311733144499363,0.32814080631464915,0.2205325393845589
1,0.4235967990967283,0.520170428754152,0.49366039004873463,0.005525917559012758,0.15081857539509275,0.520170428754152,0.3796898112459671,0.47099357597163005,5.7340992307907396e-05,0.017314385184292846,0.3796898112459671,0.3162086936650509,0.4038458407030789,0.02859567072830688,0.3943243279064935,0.3162086936650509
1,0.5365714018183323,0.41153829034219325,0.4830439488672277,0.0013051029816081342,0.0709522490047203,0.41153829034219325,0.4671151235634203,0.49781461995545573,2.254984804602074e-05,0.011401248653146012,0.4671151235634203,0.42118321919343593,0.47914325000065583,0.00843258012592427,0.1826724774553523,0.42118321919343604
1,0.7286068926569639,0.6511944243831341,0.4487292600259921,0.005551232044913318,0.1831427216471042,0.6511944243831341,0.7552704348285392,0.36958750221396497,8.650799093200335e-05,0.023783961465677406,0.7552704348285393,0.7194879424674633,0.3926152627882138,0.011034823434585308,0.22517352604210938,0.7194879424674634
1,0.8248301353674061,0.7523327870991859,0.37148185184547466,0.0011744772640390844,0.07235744229863239,0.752332787099186,0.8215492334935066,0.2931970122790349,1.5168600441965311e-05,0.008088435832067198,0.8215492334935066,0.8045602706521953,0.3071539712539099,0.0073321118266133625,0.19906478667915484,0.8045602706521953
1,0.35460809198200427,0.6115287310382428,0.4713820552047158,0.0037406291012827613,0.1453173869724771,0.6115287310382428,0.41877503030331137,0.4867632396653369,4.1768930207166134e-05,0.013676539297128532,0.41877503030331137,0.30849843871805505,0.3997546371617505,0.026899666891404488,0.3599239938511285,0.30849843871805505
